Station Name,Latitude,Longitude
Petro-Canada EV Fast Charger,51.1036455,-115.363011
Petro-Canada EV Fast Charger,51.0874032,-114.4744614
Petro-Canada EV Fast Charger,51.209722,-113.9892579
Petro-Canada EV Fast Charger,50.1235155,-120.7653239
Petro-Canada EV Fast Charger,49.1825529,-123.9535097
Petro-Canada Recharge Rapide VÉ / Petro-Canada EV Fast Charger,47.1934649,-70.2401712
Petro-Canada EV Fast Charger,46.1304936,-64.8821937
Petro-Canada Recharge Rapide VÉ / Petro-Canada EV Fast Charger,47.8168658,-69.5344338
Drummondville,45.8829007,-72.4865499
Parc Pierre-Arpin,45.976833,-73.137056
Parc St-Thomas,46.367191,-72.789341
Chicoutimi,48.397444,-71.119503
City of Delta - North Delta Recreation Centre,49.15743,-122.9062
Westmount - Centre communautaire Victoria Hall,45.481111,-73.600544
Westmount - Stationnement public Tupper,45.486143,-73.587047
Petro-Canada,50.3334158,-102.2590615
Petro-Canada,48.5378271,-123.389697
Petro-Canada EV Fast Charger,44.6006749,-75.7032006
Petro-Canada EV Fast Charger,46.5230528,-84.2703186
Petro-Canada Recharge Rapide VÉ / Petro-Canada EV Fast Charger,45.6230693,-73.8517934
Bibliothèque Morin-Heights,45.902454,-74.252126
École Louis-Cyr,45.191848,-73.404716
Kimberley Aquatic Centre Parking Lot,49.674467,-115.977188
VIHA STATIONS CVH PORT 2,49.713215,-124.96965
Chibougamau,49.819687,-74.432568
10001 Jules-Crépeau,45.535466,-73.669593
9494 Papineau,45.563199,-73.642342
École Brenda-Milner,45.34996,-73.763608
Saint-Mathieu-du-Parc - 1890 chemin Principal,46.574881,-72.923931
Complexe Aquatique Multifonctionnel,46.726056,-71.297722
SECHELT CITY HALL FC,49.471997,-123.762762
Station Mont Orford,45.317981,-72.220798
County of Bruce - Peninsula Hub,44.7319,-81.1405
3535 Rachel,45.549806,-73.558424
Parc de Saint-Laurent,45.726274,-73.457723
Parc J.-B.-St-Germain,46.01133,-72.913448
Rouyn-Noranda - Aréna Jacques-Laperrière,48.236572,-79.02284
ARBORA STATION 4,45.49237,-73.562374
ARBORA STATION 3,45.492353,-73.56237
ARBORA STATION 2,45.49238,-73.562405
Ville de St-Georges - Centre culturel Marie Fitzback,46.116555,-70.674319
BRCC - Labelle - Halte de Labelle,46.2806,-74.7393
Octate Mcleod Inc. 1 - A,43.0158206,-79.249461
École Daigneau,45.190381,-73.403087
INRS - Eau Terre Environnement,46.812667,-71.224094
"500, rue Sherbrooke Ouest",45.505998,-73.571727
Centre communautaire Georges-Sévigny \ Saint-Luc-de-Vincennes,46.4969401,-72.421042
Méribec - Espace Palladium,46.561736,-72.77434
Alma,48.561367,-71.635731
P2P - Milk River,49.145122,-112.083065
P2P - Blairmore,49.620173,-114.462411
APQ BASSIN BROWN,46.800769,-71.212755
P2P - Taber,49.782708,-112.149859
BRCC - Châteauguay - Desjardins-1,45.3447,-73.7544
1110 Sauvé,45.55656,-73.652551
BRCC - Victoriaville - Shell,46.0584,-71.9706
Municipalité de Saint-Paulin - Bureau municipal,46.419372,-73.013542
SQI - Poste SQ de Papineauville,45.616755,-75.02917
"Quartier Trinité, 272, rue Prévert, St-Basile-le-Grand",45.527479,-73.303621
Ville de Saint-Sauveur - 6 Avenue Lafleur,45.893114,-74.15906
City of Delta - North Delta Arts Centre,49.156396,-122.905463
FortisBC - Kaslo – Kemball Memorial Centre,49.910938,-116.903466
481 Édouard-Charles,45.517788,-73.596564
10940 St-Laurent,45.55174,-73.675833
Centre Communautaire Douville,45.60338,-72.971865
Colisée Béton-Provincial,48.84478,-67.532904
5990 Hochelaga,45.573096,-73.535585
GTAA TRCA W LOADING DOCK,43.68247,-79.61285
GWL - Milton Commons Mall,43.5273412,-79.8668651
efficiencyPEI - Wood Islands,45.9666124,-62.7481546
Via Rail Canada Inc. - Vancouver,49.274278,-123.098444
7390 de la Roche,45.544624,-73.614553
8755 4e Croissant,45.621933,-73.573054
efficiencyPEI - Souris,46.3554406,-62.2554874
efficiencyPEI - Summerside,46.412715,-63.782886
efficiencyPEI - Oleary,46.7170096,-64.1669795
BORNES QUEBEC B.É.Q.,45.364006,-72.00208
City Hall - Ottawa,45.420437,-75.689658
SQI - Palais de justice de Maniwaki,46.378058,-75.974738
Maniwaki,46.42111,-75.986063
McDonald's St-Rémi,45.266535,-73.611488
Crowsnest Pass - 77th Street,49.63509,-114.503369
VIHA STATIONS CRH PORT 2,50.0099,-125.24332
Energy+,43.396945,-80.308843
Groupe Mercille - 121 De La Barre,45.528504,-73.521037
Repentigny - Parc de l'île Lebel,45.735105,-73.450209
Swift Current Mall - Tesla Supercharger,50.306262,-107.779848
Coop Gas Bar - Tesla Supercharger,51.273079,-105.993871
Ranch Market - Tesla Supercharger,51.038196,-113.378637
Borderland Co-op Gas Station - Tesla Supercharger,50.334755,-102.256302
Canadian Tire - Tesla Supercharger,48.381055,-89.312274
Canadian Tire - Tesla Supercharger,49.759447,-94.473103
The Shop - Civic Plaza - Tesla Supercharger,50.404331,-105.534081
Pioneer Co-Op - Tesla Supercharger,49.908293,-109.472434
CF Polo Park - Tesla Supercharger,49.8821,-97.197283
Murray's Truck Stop - Tesla Supercharger,46.122936,-67.606398
XTR Gas Station - Tesla Supercharger,48.591881,-85.272325
179 Leva Ave - Tesla Supercharger,52.216416,-113.815797
Southlands Crossing - Tesla Supercharger,49.997058,-110.647425
Westfield Crossing - Tesla Supercharger,49.971925,-98.318733
Canadian Tire - Tesla Supercharger,50.442534,-104.532003
"Salisbury, NB - Tesla Supercharger",46.049998,-65.061272
Ignace Town Plaza - Tesla Supercharger,49.416446,-91.659839
Esso / On The Run - Tesla Supercharger,46.286494,-81.775164
Canadian Tire - Tesla Supercharger,46.099683,-77.499963
The Water Tower Inn - Tesla Supercharger,46.538211,-84.316643
Simcoe Plaza - Tesla Supercharger,48.783022,-87.099836
The Nipigon Tourist Information Centre - Tesla Supercharger,49.017617,-88.307553
Upsala Garage and Family Restaurant - Tesla Supercharger,49.041832,-90.46867
Esso - Tesla Supercharger,46.185322,-82.926876
Subway - Tesla Supercharger,50.791326,-112.450721
Red River Co-op - Dryden - Tesla Supercharger,49.785605,-92.809966
Irving Oil - Tesla Supercharger,45.417459,-65.94386
Canadian Tire - Tesla Supercharger,46.33226,-79.470873
Corral Centre - Tesla Supercharger,49.868063,-99.96067
Swipe Pump & Go - Tesla Supercharger,47.983312,-84.779863
Shell - Tesla Supercharger,49.649391,-95.792114
Parc Smith,45.784458,-72.014565
VIA Rail Ottawa EVC,45.416222,-75.652889
105 chemin de la Pointe Sud,45.449177,-73.551046
620 de l’Épée,45.521536,-73.608234
1312 des Carrières,45.536407,-73.591032
2550 Beaubien,45.549814,-73.59074
"GTAA TRCA T1-L5 V 3,4",43.68299,-79.612325
City of Vaughan - City Hall East Parking Lot,43.856403,-79.506988
Petro-Canada EV Fast Charger,50.6593935,-120.3970424
Petro-Canada EV Fast Charger,43.7890617,-79.5468302
Petro-Canada EV Fast Charger,44.41103991035202,-79.6890579121643
Petro-Canada EV Fast Charger,43.785642,-79.1940392
BC Hydro - Williams Lake City Hall,52.12914,-122.139767
BC Hydro - Tempo Gas Bar,53.4196823128075,-122.5844911693115
BC Hydro - South Delta Recreation Centre,49.036173,-123.06703
"GTAA TRCA 6B-G-3,4",43.691525,-79.61544
Windsor - Rue des Sources,45.566025,-72.012965
2333 Mullins,45.478807,-73.564067
1551 St-Denis,45.514628,-73.562293
2980 Bélanger,45.554758,-73.596116
2580 Pierre-Bernard,45.604685,-73.52001
1409 Mackay,45.495977,-73.57747
1901 City Councillor,45.505901,-73.570678
Wendy's Place Portobello,45.461377,-73.466048
163 St-Antoine,45.505539,-73.55852
1455 Metcalfe,45.501087,-73.573064
1436 Atateken,45.5176188090555,-73.5575523988114
OXFORD PROP BVS,51.048155,-114.06727
Rolan Inc.,44.262266,-80.551052
Nicolet,46.228908,-72.614861
183 de la Cathédrale,48.450145,-68.52595
Hwy 3A  Kootenay Bay Rest Area,49.675305,-116.872428
FortisBC - New Denver – Kootenay St,49.990384,-117.370609
Australian Rest Area,52.710687,-122.456997
BAYTOWNE HYUN STATION 1,44.330128,-79.70199
Centre Polymétier de Rouyn-Noranda,48.244147,-79.025115
SFU STATION 1,49.189138,-122.850602
SFU STATION 2,49.190725,-122.850461
475 President Kennedy,45.506443,-73.570855
BRCC - Chambord,48.43045,-72.06168
Ivy - Blind River,46.185195,-82.952585
Jasper Library,52.877338,-118.083737
Sportium Municipal,46.730463,-72.560743
Benny & Co. - L'Assomption,45.824972,-73.396167
Stationnement municipal du Moulin,46.729118,-72.564924
FLO - CHSLD Michèle-Bohec,45.676791,-73.905835
CECSTATION1 STATION 1,43.763577,-79.407214
1 Georgian Drive,44.4145,-79.667596
Kidd Creek Rest Area,49.162232,-116.265736
CoE - 108 Street - 99 Ave (Legislature),53.537205,-113.50769
BRCC - Rock-Forest – Caisse Desjardins du Nord de Sherbrooke,45.370088,-71.990952
250 Président-Kennedy,45.508211,-73.568974
2730 St-Germain,45.544453,-73.556425
Canadian Forces Base in Greenwood - 2,44.983676,-64.911052
Gatineau,45.467551,-75.74106
Promutuel Rouyn-Noranda,48.240843,-79.035594
1475 St-Hubert - Parc Émilie-Gamelin,45.515876,-73.55997
1956 Frontenac,45.532707,-73.552132
4701 de Bayonne : Parc Sauvé,45.598483,-73.635289
Trois-Rivières,46.333851,-72.573354
SQI - Poste SQ de Trois-Rivières,46.397458,-72.544947
"GTAA TRCA AMF LOT 1,2",43.669812,-79.598943
CALEDON CVP,43.858892,-79.993287
SPMC LOUGHEED MALL 2,49.251408,-122.894325
625 Howe St,49.284527,-123.117874
CITYOFVANCOUVER GWAINBORN DCFC1,49.272514,-123.12833
CITYOFVANCOUVER GWAINBORN DCFC2,49.272594,-123.12836
CITYOFVANCOUVER TRILLIUM DCFC1,49.2745,-123.09247
COQUITLAM CHARGER 1,49.254064,-122.84602
BRCC - Caisse Desjardins du Haut-Saint-Laurent CdS Huntingdon,45.0867564,-74.1744162
3407 Royal,45.468854,-73.619696
1275 Berri,45.51461,-73.559342
6420 Cartier,45.5436105,-73.5957901
5415 13e Avenue,45.552301,-73.572792
2503 Henri-Bourassa E.,45.578369,-73.65382
Pavillon Gérard-Bisaillon,46.783191,-71.265302
BRCC - Trois-Rives - Hôtel Marineau 1,46.8994042669164,-72.9282161018524
Baie-Trinité - Centre Donald-Thibeault,49.42244,-67.300139
15 rue du Nord Baie-Johan-Beetz,50.291025,-62.804644
WESTMAN VILLAGE WV PARKADE 2,50.896581,-113.935103
Vernon Gas Bar,50.267712,-119.267196
Ville de Macamic,48.755472,-79.001861
888 Dunsmuir St,49.284425,-123.118167
CoE - 12420 106th Ave (Westmount South),53.549344,-113.537353
MINI CALGARY EV1,50.988269,-114.033982
CoE - 12316-104th Ave (Oliver),53.546147,-113.535008
5310 St-Joseph,45.438381,-73.715688
BRCC - Alma - Le Centre Alma,48.56211852832431,-71.63726046709995
Municipalité de Franquelin,49.293128,-67.892797
Main Terminal,50.705448,-120.442469
2105 St-Joseph,45.433171,-73.683954
1710 Victoria,45.436036,-73.678874
423 Davies St.,49.193332,-117.278734
CITYOFVANCOUVER CITY HALL 5,49.26122,-123.11374
CITYOFVANCOUVER CITY HALL DCFC2,49.261093,-123.11318
Ville de Gatineau - Parc des Cèdres,45.3959229,-75.857652
Powell River - Historical Museum,49.846295,-124.529262
CoE - 12418-108th Ave (Westmount North),53.552529,-113.536829
Delta Rise,49.149127,-122.892097
ICBC POCO 1,49.26344,-122.76888
Restaurant McDonald's Prévost,45.84067,-74.062254
FIRE STATION 1 FIRE STN 1 - 1,43.331524,-79.81822
Upper Oakville Shopping Centre,43.482363,-79.695308
Lions Gate Hospital,49.320944,-123.0671
VIA Rail - Fallowfield,45.298972,-75.736944
Reef Parking,45.350493,-75.854166
The Glades,49.010455,-122.747399
300 DUFFERIN AJT WEST PUBLIC,42.984866,-81.230868
Petro-Canada,49.040594,-122.22035
Petro-Canada EV Fast Charger,43.977902,-78.194677
Petro-Canada Recharge Rapide VÉ / Petro-Canada EV Fast Charger,45.490147,-75.675979
Petro-Canada EV Fast Charger,51.3175448,-116.9756381
Petro-Canada EV Fast Charger,44.62123,-63.61785
Petro-Canada EV Fast Charger,49.375657,-121.428274
Petro-Canada EV Fast Charger,49.89506706843802,-119.4136584020996
Petro-Canada EV Fast Charger,49.133886,-122.669102
Petro-Canada EV Fast Charger,49.02285198689961,-88.29670185924682
Petro-Canada EV Fast Charger,49.337194,-123.038452
Petro-Canada EV Fast Charger,47.98756246718134,-84.77794741531372
Petro-Canada Recharge Rapide VÉ / Petro-Canada EV Fast Charger,45.734319,-72.74152
Petro-Canada EV Fast Charger,49.9746028,-98.4659314
Petro-Canada Recharge Rapide VÉ / Petro-Canada EV Fast Charger,46.679622,-71.345668
Petro-Canada,50.69869080431333,-119.2957513703613
Petro-Canada EV Fast Charger,50.85265073275159,-113.0192192158691
1925 St-Antoine,45.440041,-73.682284
SURREY MITS CT4K-GW1,49.267834,-123.07767
CoE - 8322-105th Street (Strathcona),53.519364,-113.5005
NBP - Campbellton,48.007286,-66.676539
NBP - Sussex,45.723743,-65.526706
NBP - St. Stephen,45.193045,-67.274172
NBP - St. Andrews,45.081287,-67.058379
NBP - Grey Rock,47.3731146,-68.3029608
NB Power,45.96091,-66.6412
NBP - Osprey Truck Stop,48.035354,-66.4010654
Université de Moncton - Campus de Shippagan,47.744701,-64.710754
13777 256th St.,49.25428,-122.513283
City of New Westminster - Queens Park,49.21405,-122.90482
SFU EAST LOT,49.277717,-122.912132
HUNT CLUB STATION 2,45.376366,-75.59403
Airport Square,49.203944,-123.134583
Parc de la rivière Batiscan,46.551496,-72.411876
Boulder Creek Rest Area,55.072271,-128.203439
City of Delta - South Delta Recreation Centre,49.035926,-123.0662
1150 Galt,45.462315,-73.577675
Laval - Caserne 4,45.530089,-73.815534
City of Coquitlam - Blue Mountain Park,49.25153,-122.864288
City of Coquitlam - Poirier Public Library,49.253388,-122.845139
City of Coquitlam - The Tennis Centre,49.255786,-122.848399
"616 chemin Laroque, Valleyfield",45.234222,-74.119861
Bibliothèque de Lorrainville,47.353385,-79.350775
French Creek Harbour,49.348445,-124.3587
P2P - Brooks,50.572356,-111.869608
2240 Addington,45.472706,-73.610418
2767 Édouard-Montpetit,45.504304,-73.617605
BRCC - Weedon - Halte de Weedon,45.7592,-71.406
Hydro One Inc,45.0406749,-74.797032
Hydro One Inc,44.26725,-76.5447
Ivy - Kemptville,45.02957638683092,-75.63405486327785
Hydro One Inc,44.9116641,-76.26088
Hydro One Inc,45.813818,-77.218845
Ivy - Peterborough,44.28107292113445,-78.3501783888855
SmartCenters Oshawa South,43.881444,-78.882131
Hydro One Inc,44.77996,-79.66809
Hydro One Inc,43.18041106713457,-79.25200554825646
Hydro One Inc,44.374362,-79.712894
Hydro One Inc,42.24333,-82.94717
Hydro One Inc,43.409694,-80.3359789
Ivy - Brantford,43.16529055,-80.27460708
Ivy - Owen Sound,44.56876184563436,-80.92724928657188
Ivy - London,42.91773137309676,-81.20899008732124
Hydro One Inc,43.0046196,-81.699951
Hydro One Inc,42.388179,-82.096361
Hydro One Inc,42.98966,-82.40419
Hydro One Inc,45.581004,-80.357304
Hydro One Inc,46.32186,-79.44538
Hydro One Inc,44.9925,-79.30921
Hydro One Inc,46.4214965,-81.138559
Hydro One Inc,44.505555,-77.321388
Hydro One Inc,45.735075,-79.425255
BC Hydro - Real Canadian,53.887263,-122.769188
BC Hydro - Port McNeill,50.590488,-127.087951
BC Hydro - Sqéwqel Gas Bar and Convenience,49.27413578671089,-121.7093275280151
Canadian Tire Corp,51.03609,-113.38955
BC Hydro,49.232205,-123.155662
BC Hydro,49.25380733467397,-123.2370852152181
BC Hydro - Fraser Valley Regional District,49.166156,-121.95278
BC Hydro,50.264911,-119.271726
BC Hydro,50.421023,-121.34882
Cullen Western Star Trucks Ltd,49.1754588,-122.6953353
City of Surrey,49.1949992,-122.7793291
City of Richmond,49.1355648,-123.0702107
The Corporation of the City of North Vancouver,49.308296,-123.03946
Township of Langley,49.05177,-122.36114
City of Ottawa-Bob MacQuarrie Recreation Complex,45.27593,-75.32377
Rural Municipality of East St. Paul,49.970775,-97.00959
Newfoundland Hydro,47.41761929384397,-53.531441273857865
Newfoundland Hydro,47.81984596796098,-59.20245650792381
Newfoundland Hydro,48.58517,-56.02112
Newfoundland Hydro,48.5475229,-58.575595
Suncor,43.7752352,-79.3252687
Northwoods Business Park,49.304583,-123.016101
Valleyview Co-op Virden Gas,49.85202861756605,-100.933510503952
FortisBC,49.0770526,-117.8026908
FortisBC,49.20507637,-119.8296399
FortisBC,49.4998652,-119.59352
FortisBC,49.093995,-116.5148667
FortisBC,49.5975054,-119.6033243
FortisBC,49.0905653,-118.6786399
Complexe Wilfred C. Foulem Complex,47.700887,-65.703731
British Columbia Ministry of Transportation and Infrastructure,53.8977,-121.9896
Suncor,50.698696,-119.295697
Canadian Tire Corp,44.18697,-77.40023
Canadian Tire Corp,44.235817,-79.450984
Canadian Tire Corp,53.45181,-113.48939
Canadian Tire Corp,49.49049,-119.60245
Canadian Tire Corp,48.442075,-123.506011
Canadian Tire Corp,49.25966,-123.03106
Canadian Tire Corp,49.2098584,-123.1097773
City of Vancouver,49.26088,-123.11396
City of Vancouver,49.272753,-123.087007
City of Vancouver,49.273594,-123.121627
2587265 Ontario Inc,48.42,-89.28
2587265 Ontario Inc,47.4975,-79.694166
2587265 Ontario Inc,48.38474,-80.27186
2587265 Ontario Inc,49.70097,-83.64962
2587265 Ontario Inc,47.843416,-83.412412
2587265 Ontario Inc,49.684352,-86.355348
2587265 Ontario Inc,49.435664,-91.628098
2587265 Ontario Inc,48.740697,-86.355348
2587265 Ontario Inc,49.00924,-88.26174
2587265 Ontario Inc,48.47,-81.32
2587265 Ontario Inc,49.804444,-92.846388
2587265 Ontario Inc,48.6096602,-93.4176349
2587265 Ontario Inc,49.789819,-94.486795
2587265 Ontario Inc,47.885195,-84.544768
Ivy - Atikokan,48.756348,-91.622269
BC Hydro,53.544769,-131.944337
BC Hydro,54.31645964328817,-130.3225577976227
BC Hydro,54.522653,-128.66436
Ontario Charging Network Al Palladini Community Centre,43.81652,-79.5972
Ontario Charging Network LP Bathurst Clark Resource Library,43.80323,-79.45244
Suncor,49.89556,-119.41333
On the Run,44.0046519,-78.6503076
BC Ministry of Transportation and Infrastructure,54.512,-128.558
Suncor,44.1976998,-79.6650163
Federated Co-operatives Ltd (FCL),49.8544063,-97.0756879
Federated Co-operatives Ltd (FCL),49.8688695,-97.2602167
Federated Co-operatives Ltd (FCL),49.7712699,-97.159602
Federated Co-operatives Ltd (FCL),51.7936843,-114.0389237
Canadian Tire Corp,44.50322,-80.23571
Nanaimo Airport Commission,49.0530791,-123.8765475
BC Hydro,54.053984,-128.653713
BC Hydro - New Hazelton,55.246989,-127.581668
BC Hydro,54.40093949617602,-126.6445495092621
BC Hydro,54.22752169764948,-125.7614795436554
BC Hydro,54.013778,-124.007833
BC Hydro,54.985014,-123.050098
BC Hydro,49.279474,-122.967477
BC Hydro,50.324285,-122.80536
BC Hydro,50.693991,-121.933631
BC Hydro,48.4280691239774,-123.369591338623
BC Hydro,49.203911,-122.90707
Squamish Liquor Store,49.7025196,-123.1532244
Ontario Charging Network LP Canadian Tire,42.29218,-83.05804
Ontario Charging Network LP Canadian Tire,43.44774,-80.57394
Ontario Charging Network LP-Canadian Tire,43.52367,-80.23057
Ontario Charging Network LP-Canadian Tire,43.2285,-79.77316
Ontario Charging Network LP-Canadian Tire,43.86186,-79.70966
Ontario Charging Network LP-Canadian Tire,44.14954,-79.8841
Ontario Charging Network LP Canadian Tire,44.47175,-80.07383
Ontario Charging Network LP-Canadian Tire,44.23598,-79.45037
Ontario Charging Network LP,44.0597,-79.48368
Canadian Tire,43.88651,-79.37172
Canadian Tire Oshawa North,43.9369,-78.85757
Ontario Charging Network LP,45.33651,-75.72663
Ontario Charging Network LP,45.33651,-75.72663
Ontario Charging Network LP Canadian Tire,43.67043,-79.47197
Home Depot,45.41705,-75.60986
Home Depot,45.46005,-75.48358
Ontario Charging Network LP Home Depot,44.60788,-79.45183
Ontario Charging Network LP-Home Depot,44.10645,-79.58884
Ontario Charging Network LP-Home Depot,44.00734,-79.447
Ontario Charging Network LP Home Depot,43.80183,-79.19611
Ontario Charging Network LP-Home Depot,43.85249,-79.25198
Ontario Charging Network LP Home Depot,43.73821,-79.2363
Ontario Charging Network LP Home Depot,43.73132,-79.45325
Ontario Charging Network LP Home Depot,43.70196,-79.46229
